u,v,weight
10009,44453,3.0
10009,44471,6.000000000000003
10009,44487,11.000000000000002
10009,44488,8.0
10009,44492,4.0
10009,44503,3.0
10009,44516,13.000000000000004
10009,44520,10.0
10009,44527,3.0
10009,44552,6.000000000000003
10009,44578,10.0
10009,44622,9.0
10009,44645,5.0
10009,44674,6.000000000000003
10009,44685,9.0
10009,44686,4.0
10009,44700,9.0
10009,44710,11.000000000000002
10009,44721,7.0000000000000036
10009,44725,7.0000000000000036
10009,44729,6.000000000000003
10009,44738,9.0
10009,44752,1.0
10009,44763,7.0000000000000036
10009,44772,5.0
10009,44773,4.0
10009,44780,1.0
10009,44795,8.0
10009,44810,1.0
10009,44839,5.0
10009,44869,2.0
10009,44873,9.0
10009,44876,5.0
10009,44881,3.0
10009,44883,1.0
10009,44898,6.000000000000003
10009,44900,3.0
10009,44913,1.0
10009,44929,12.000000000000005
10009,44936,3.0
10009,44937,3.0
10009,44941,3.0
10009,44958,8.0
10009,44965,11.000000000000002
10009,45008,3.0
10009,45020,8.0
10009,45021,7.0000000000000036
10009,45035,2.0
10009,45068,5.0
10009,45094,5.0
10009,45111,8.0
10009,45113,1.0
10009,45176,4.0
10009,45184,11.000000000000002
10009,45224,10.0
10009,45233,5.0
10009,45238,5.0
10009,45257,7.0000000000000036
10009,45317,6.000000000000003
10009,45319,4.0
10009,45322,7.0000000000000036
10009,45335,2.0
10009,45349,5.0
10009,45353,2.0
10009,45369,3.0
10009,45381,8.0
10009,45397,6.000000000000003
10009,45406,5.0
10009,45410,5.0
10009,45418,4.0
10009,45419,1.0
10009,45423,5.0
10009,45437,1.0
10009,45443,3.0
10009,45450,5.0
10009,45456,14.000000000000007
10009,45461,5.0
10009,45463,8.0
10009,45468,1.0
10009,45474,9.0
10009,45486,3.0
10009,45496,9.0
10009,45502,5.0
10009,45526,4.0
10009,45535,6.000000000000003
10009,45545,1.0
10009,45546,5.0
10009,45549,9.0
10009,45557,1.0
10009,45567,2.0
10009,45589,9.0
10009,45598,3.0
10009,45601,1.0
10009,45605,5.0
